MEASURE,TYPE,HILO,DECS,GOAL,AVG,VISN,FACILITY,LOCATION,VALUE,SCORE,TREND,NOTES
Safety - Healthcare associated infections - MRSA infection rate,outcomes,lower,2,0,0.18,23,0,VISN 23,0.12,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Safety - Healthcare associated infections - MRSA infection rate,outcomes,lower,2,0,0.18,7,0,VISN 07,0.16,4,0,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Safety - Healthcare associated infections - MRSA infection rate,outcomes,lower,2,0,0.18,8,0,VISN 08,0.19,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Safety - Healthcare associated infections - MRSA infection rate,outcomes,lower,2,0,0.18,9,0,VISN 09,0.22,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Safety - Healthcare associated infections - MRSA infection rate,outcomes,lower,2,0,0.18,10,0,VISN 10,0.12,4,0,value within 10% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,1,0,VISN 01,2.7,2,0,value within 30% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,2,0,VISN 02,2.62,2,-1,value within 30% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,3,0,VISN 03,1.79,3,0,value within 20% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,4,0,VISN 04,6.11,1,0,value more than 30% away from aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,5,0,VISN 05,2.26,2,1,value within 30% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,6,0,VISN 06,2.93,2,0,value within 30% of aspirational goal; 1 of 5 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,11,0,VISN 11,1.86,3,0,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,12,0,VISN 12,1.65,3,0,value within 20% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,15,0,VISN 15,0.95,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,16,0,VISN 16,1.53,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,17,0,VISN 17,0.86,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,18,0,VISN 18,0.24,4,1,value within 10% of aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,19,0,VISN 19,0.96,4,1,value within 10% of aspirational goal; 1 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,20,0,VISN 20,2.35,2,-1,value within 30% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,21,0,VISN 21,1.58,3,0,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,22,0,VISN 22,2.4,2,0,value within 30% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,23,0,VISN 23,2.06,2,1,value within 30% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,7,0,VISN 07,1.56,3,0,value within 20% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,8,0,VISN 08,0.87,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,9,0,VISN 09,0.94,4,0,value within 10% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.76,10,0,VISN 10,1.28,3,1,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,1,0,VISN 01,1.08,3,0,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,2,0,VISN 02,1.3,3,0,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,3,0,VISN 03,0.15,4,0,value within 10% of aspirational goal; 3 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,4,0,VISN 04,1.69,3,0,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,5,0,VISN 05,1.54,3,-1,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,6,0,VISN 06,1.05,3,0,value within 20% of aspirational goal; 1 of 5 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,11,0,VISN 11,0.8,4,1,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,12,0,VISN 12,0.82,4,1,value within 10% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,15,0,VISN 15,1.37,3,0,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,16,0,VISN 16,1.56,3,-1,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,17,0,VISN 17,0.66,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,18,0,VISN 18,1.08,3,-1,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,19,0,VISN 19,0.19,4,0,value within 10% of aspirational goal; 2 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,20,0,VISN 20,0.13,4,0,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,21,0,VISN 21,1.97,3,0,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,22,0,VISN 22,2.41,2,-1,value within 30% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,23,0,VISN 23,0.72,4,0,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,7,0,VISN 07,0.63,4,1,value within 10% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,8,0,VISN 08,1.08,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,9,0,VISN 09,1.36,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.12,10,0,VISN 10,0.9,4,1,value within 10% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,1,0,VISN 01,99,5,0,value meets or exceeds aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,2,0,VISN 02,98,4,-1,value within 10% of aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,3,0,VISN 03,97,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,4,0,VISN 04,98,4,-1,value within 10% of aspirational goal; 3 of 7 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,5,0,VISN 05,98,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,6,0,VISN 06,98,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,11,0,VISN 11,98,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,12,0,VISN 12,99,5,0,value meets or exceeds aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,15,0,VISN 15,98,4,0,value within 10% of aspirational goal; 5 of 6 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,16,0,VISN 16,99,5,0,value meets or exceeds aspirational goal; 4 of 8 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,17,0,VISN 17,98,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,18,0,VISN 18,98,4,0,value within 10% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,19,0,VISN 19,98,4,0,value within 10% of aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,20,0,VISN 20,99,5,0,value meets or exceeds aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,21,0,VISN 21,98,4,0,value within 10% of aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,22,0,VISN 22,99,5,0,value meets or exceeds aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,23,0,VISN 23,98,4,0,value within 10% of aspirational goal; 3 of 6 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,7,0,VISN 07,99,5,1,value meets or exceeds aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,8,0,VISN 08,98,4,0,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,9,0,VISN 09,98,4,0,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,10,0,VISN 10,98,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,1,0,VISN 01,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,2,0,VISN 02,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,3,0,VISN 03,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,4,0,VISN 04,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,5,0,VISN 05,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,6,0,VISN 06,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,11,0,VISN 11,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,12,0,VISN 12,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,15,0,VISN 15,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,16,0,VISN 16,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,17,0,VISN 17,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,18,0,VISN 18,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,19,0,VISN 19,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,20,0,VISN 20,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,21,0,VISN 21,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,22,0,VISN 22,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,23,0,VISN 23,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,7,0,VISN 07,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,8,0,VISN 08,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,9,0,VISN 09,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,10,0,VISN 10,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Incorrect Surgery,process,lower,0,,,1,0,VISN 01,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,2,0,VISN 02,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,3,0,VISN 03,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,4,0,VISN 04,0,5,,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,5,0,VISN 05,0,5,,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,6,0,VISN 06,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,11,0,VISN 11,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,12,0,VISN 12,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,15,0,VISN 15,0,5,,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,16,0,VISN 16,0,5,,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,17,0,VISN 17,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,18,0,VISN 18,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,19,0,VISN 19,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,20,0,VISN 20,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,21,0,VISN 21,0,5,,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,22,0,VISN 22,0,5,,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,23,0,VISN 23,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,7,0,VISN 07,0,5,,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,8,0,VISN 08,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,9,0,VISN 09,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,10,0,VISN 10,0,5,,value meets or exceeds aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,1,0,VISN 01,97,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,2,0,VISN 02,97,4,0,value within 10% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,3,0,VISN 03,97,4,0,value within 10% of aspirational goal; 4 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,4,0,VISN 04,98,5,1,value meets or exceeds aspirational goal; 7 of 10 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,5,0,VISN 05,96,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,6,0,VISN 06,96,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,11,0,VISN 11,98,5,1,value meets or exceeds aspirational goal; 5 of 7 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,12,0,VISN 12,96,4,0,value within 10% of aspirational goal; 3 of 7 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,15,0,VISN 15,96,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,16,0,VISN 16,97,4,0,value within 10% of aspirational goal; 3 of 10 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,17,0,VISN 17,96,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,18,0,VISN 18,96,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,19,0,VISN 19,96,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,20,0,VISN 20,96,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,21,0,VISN 21,96,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,22,0,VISN 22,96,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,23,0,VISN 23,97,4,-1,value within 10% of aspirational goal; 3 of 9 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,7,0,VISN 07,96,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,8,0,VISN 08,97,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,9,0,VISN 09,97,4,0,value within 10% of aspirational goal; 4 of 7 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,10,0,VISN 10,96,4,0,value within 10% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,1,0,VISN 01,91,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,2,0,VISN 02,89,4,1,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,3,0,VISN 03,90,4,1,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,4,0,VISN 04,91,4,0,value within 10% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,5,0,VISN 05,91,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,6,0,VISN 06,89,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,11,0,VISN 11,91,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,12,0,VISN 12,90,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,15,0,VISN 15,89,4,1,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,16,0,VISN 16,90,4,1,value within 10% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,17,0,VISN 17,89,4,1,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,18,0,VISN 18,89,4,1,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,19,0,VISN 19,90,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,20,0,VISN 20,88,4,1,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,21,0,VISN 21,90,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,22,0,VISN 22,89,4,1,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,23,0,VISN 23,91,4,0,value within 10% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,7,0,VISN 07,91,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,8,0,VISN 08,89,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,9,0,VISN 09,89,4,1,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,10,0,VISN 10,91,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,1,0,VISN 01,82,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,2,0,VISN 02,83,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,3,0,VISN 03,81,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,4,0,VISN 04,82,4,0,value within 10% of aspirational goal; 3 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,5,0,VISN 05,82,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
