MEASURE,TYPE,HILO,DECS,GOAL,AVG,VISN,FACILITY,LOCATION,VALUE,SCORE,TREND,NOTES
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,4,0,VISN 04,2.33,2,-1,value within 30% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,5,0,VISN 05,2.56,2,-1,value within 30% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,6,0,VISN 06,2.94,2,-1,value within 30% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,11,0,VISN 11,0.94,4,1,value within 10% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,12,0,VISN 12,0.25,4,0,value within 10% of aspirational goal; 2 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,15,0,VISN 15,0.78,4,0,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,16,0,VISN 16,1.63,3,0,value within 20% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,17,0,VISN 17,0,5,1,value meets or exceeds aspirational goal; 1 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,18,0,VISN 18,1.98,3,-1,value within 20% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,19,0,VISN 19,0.76,4,-1,value within 10% of aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,20,0,VISN 20,1.22,3,1,value within 20% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,21,0,VISN 21,1.69,3,1,value within 20% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,22,0,VISN 22,1.52,3,1,value within 20% of aspirational goal; 3 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,23,0,VISN 23,0,5,1,value meets or exceeds aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,7,0,VISN 07,0.41,4,1,value within 10% of aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,8,0,VISN 08,0.65,4,0,value within 10% of aspirational goal; 3 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,9,0,VISN 09,0.2,4,1,value within 10% of aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.28,10,0,VISN 10,0.52,4,1,value within 10% of aspirational goal; 1 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,1,0,VISN 01,1.41,3,-1,value within 20% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,2,0,VISN 02,0.99,4,1,value within 10% of aspirational goal; 1 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,3,0,VISN 03,1.41,3,0,value within 20% of aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,4,0,VISN 04,2.5,2,-1,value within 30% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,5,0,VISN 05,0.83,4,1,value within 10% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,6,0,VISN 06,1.52,3,0,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,11,0,VISN 11,0.51,4,1,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,12,0,VISN 12,0.39,4,0,value within 10% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,15,0,VISN 15,1.33,3,-1,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,16,0,VISN 16,0.9,4,1,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,17,0,VISN 17,1.82,3,0,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,18,0,VISN 18,1.14,3,-1,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,19,0,VISN 19,1.26,3,-1,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,20,0,VISN 20,0.38,4,0,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,21,0,VISN 21,0.37,4,0,value within 10% of aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,22,0,VISN 22,0.99,4,1,value within 10% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,23,0,VISN 23,1.21,3,-1,value within 20% of aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,7,0,VISN 07,0.61,4,1,value within 10% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,8,0,VISN 08,0.68,4,1,value within 10% of aspirational goal; 3 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,9,0,VISN 09,0.23,4,0,value within 10% of aspirational goal; 4 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,0.95,10,0,VISN 10,1.23,3,-1,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,1,0,VISN 01,97,4,-1,value within 10% of aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,2,0,VISN 02,98,4,0,value within 10% of aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,3,0,VISN 03,95,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,4,0,VISN 04,99,5,1,value meets or exceeds aspirational goal; 3 of 6 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,5,0,VISN 05,98,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,6,0,VISN 06,98,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,11,0,VISN 11,96,4,0,value within 10% of aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,12,0,VISN 12,99,5,1,value meets or exceeds aspirational goal; 4 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,15,0,VISN 15,98,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,16,0,VISN 16,98,4,-1,value within 10% of aspirational goal; 4 of 8 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,17,0,VISN 17,98,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,18,0,VISN 18,98,4,0,value within 10% of aspirational goal; 2 of 4 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,19,0,VISN 19,99,5,0,value meets or exceeds aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,20,0,VISN 20,99,5,1,value meets or exceeds aspirational goal; 2 of 4 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,21,0,VISN 21,98,4,0,value within 10% of aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,22,0,VISN 22,99,5,0,value meets or exceeds aspirational goal; 4 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,23,0,VISN 23,98,4,-1,value within 10% of aspirational goal; 5 of 8 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,7,0,VISN 07,97,4,0,value within 10% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,8,0,VISN 08,98,4,0,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,9,0,VISN 09,98,4,0,value within 10% of aspirational goal; 3 of 7 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,10,0,VISN 10,99,5,0,value meets or exceeds aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,1,0,VISN 01,0.22,4,1,value within 10% of aspirational goal; 1 of 5 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,2,0,VISN 02,0.21,4,1,value within 10% of aspirational goal; 2 of 4 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,3,0,VISN 03,0.39,4,1,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,4,0,VISN 04,0.33,4,1,value within 10% of aspirational goal; 6 of 9 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,5,0,VISN 05,0.05,4,0,value within 10% of aspirational goal; 3 of 4 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,6,0,VISN 06,0.08,4,1,value within 10% of aspirational goal; 6 of 8 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,11,0,VISN 11,0.25,4,1,value within 10% of aspirational goal; 4 of 7 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,12,0,VISN 12,0.37,4,1,value within 10% of aspirational goal; 3 of 7 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,15,0,VISN 15,0.07,4,1,value within 10% of aspirational goal; 6 of 8 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,16,0,VISN 16,0.12,4,1,value within 10% of aspirational goal; 4 of 9 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,17,0,VISN 17,0.06,4,1,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,18,0,VISN 18,0.14,4,1,value within 10% of aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,19,0,VISN 19,0.36,4,1,value within 10% of aspirational goal; 3 of 6 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,20,0,VISN 20,0.19,4,1,value within 10% of aspirational goal; 4 of 5 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,21,0,VISN 21,0.17,4,1,value within 10% of aspirational goal; 1 of 5 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,22,0,VISN 22,0.24,4,1,value within 10% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,23,0,VISN 23,0.24,4,1,value within 10% of aspirational goal; 5 of 8 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,7,0,VISN 07,0.23,4,1,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,8,0,VISN 08,0.45,4,1,value within 10% of aspirational goal; 1 of 7 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,9,0,VISN 09,0.23,4,1,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,0,0.22,10,0,VISN 10,0.15,4,1,value within 10% of aspirational goal; 2 of 4 facilities meet aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,1,0,VISN 01,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,2,0,VISN 02,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,3,0,VISN 03,1,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,4,0,VISN 04,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,5,0,VISN 05,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,6,0,VISN 06,1,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,11,0,VISN 11,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,12,0,VISN 12,1,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,15,0,VISN 15,1,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,16,0,VISN 16,1,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,17,0,VISN 17,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,18,0,VISN 18,1,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,19,0,VISN 19,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,20,0,VISN 20,1,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,21,0,VISN 21,1,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,22,0,VISN 22,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,23,0,VISN 23,2,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,7,0,VISN 07,1,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,8,0,VISN 08,0,0,,no data available; 
Safety - Incorrect Surgery,process,lower,0,,11,9,0,VISN 09,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,11,10,0,VISN 10,0,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,1,0,VISN 01,95,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,2,0,VISN 02,97,4,0,value within 10% of aspirational goal; 1 of 5 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,3,0,VISN 03,97,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,4,0,VISN 04,98,5,0,value meets or exceeds aspirational goal; 5 of 10 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,5,0,VISN 05,95,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,6,0,VISN 06,95,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,11,0,VISN 11,98,5,0,value meets or exceeds aspirational goal; 3 of 7 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,12,0,VISN 12,97,4,0,value within 10% of aspirational goal; 3 of 7 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,15,0,VISN 15,96,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,16,0,VISN 16,96,4,0,value within 10% of aspirational goal; 3 of 10 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,17,0,VISN 17,96,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,18,0,VISN 18,95,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,19,0,VISN 19,96,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,20,0,VISN 20,97,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,21,0,VISN 21,96,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,22,0,VISN 22,96,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,23,0,VISN 23,97,4,0,value within 10% of aspirational goal; 3 of 9 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,7,0,VISN 07,96,4,0,value within 10% of aspirational goal; 1 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,8,0,VISN 08,97,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,9,0,VISN 09,98,5,0,value meets or exceeds aspirational goal; 4 of 7 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,10,0,VISN 10,97,4,0,value within 10% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,1,0,VISN 01,89,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,2,0,VISN 02,89,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,3,0,VISN 03,89,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,4,0,VISN 04,90,4,0,value within 10% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,5,0,VISN 05,89,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,6,0,VISN 06,90,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,11,0,VISN 11,90,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,12,0,VISN 12,90,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,15,0,VISN 15,89,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,16,0,VISN 16,88,4,0,value within 10% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,17,0,VISN 17,89,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,18,0,VISN 18,88,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,19,0,VISN 19,88,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,20,0,VISN 20,89,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,21,0,VISN 21,90,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,22,0,VISN 22,89,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,23,0,VISN 23,90,4,0,value within 10% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,7,0,VISN 07,89,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,8,0,VISN 08,89,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,9,0,VISN 09,88,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,10,0,VISN 10,90,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,1,0,VISN 01,79,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,2,0,VISN 02,78,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,3,0,VISN 03,80,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
