MEASURE,TYPE,HILO,DECS,GOAL,AVG,VISN,FACILITY,LOCATION,VALUE,SCORE,TREND,NOTES
Safety - Healthcare associated infections - MRSA infection rate,outcomes,lower,2,0,0.19,9,0,VISN 09,0.13,4,0,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Safety - Healthcare associated infections - MRSA infection rate,outcomes,lower,2,0,0.19,10,0,VISN 10,0.24,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,1,0,VISN 01,2.22,2,0,value within 30% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,2,0,VISN 02,1.18,3,1,value within 20% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,3,0,VISN 03,0.74,4,1,value within 10% of aspirational goal; 1 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,4,0,VISN 04,1.94,3,1,value within 20% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,5,0,VISN 05,1.07,3,1,value within 20% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,6,0,VISN 06,1.95,3,1,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,11,0,VISN 11,1.8,3,0,value within 20% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,12,0,VISN 12,0.87,4,1,value within 10% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,15,0,VISN 15,0.83,4,0,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,16,0,VISN 16,1.68,3,0,value within 20% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,17,0,VISN 17,0.68,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,18,0,VISN 18,0.68,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,19,0,VISN 19,0,5,1,value meets or exceeds aspirational goal; 1 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,20,0,VISN 20,2.82,2,0,value within 30% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,21,0,VISN 21,2.35,2,-1,value within 30% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,22,0,VISN 22,2.19,2,0,value within 30% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,23,0,VISN 23,0.74,4,1,value within 10% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,7,0,VISN 07,1.34,3,0,value within 20% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,8,0,VISN 08,0.96,4,0,value within 10% of aspirational goal; 1 of 5 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,9,0,VISN 09,1.07,3,-1,value within 20% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Safety - Healthcare associated infections - VAP infection rate,outcomes,lower,2,0,1.39,10,0,VISN 10,1.43,3,0,value within 20% of aspirational goal; 0 of 1 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,1,0,VISN 01,0.45,4,1,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,2,0,VISN 02,1.34,3,0,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,3,0,VISN 03,1.46,3,-1,value within 20% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,4,0,VISN 04,1.3,3,0,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,5,0,VISN 05,1.62,3,0,value within 20% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,6,0,VISN 06,1.8,3,0,value within 20% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,11,0,VISN 11,1.01,3,-1,value within 20% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,12,0,VISN 12,0.77,4,0,value within 10% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,15,0,VISN 15,0.92,4,1,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,16,0,VISN 16,1.17,3,0,value within 20% of aspirational goal; 1 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,17,0,VISN 17,1.06,3,-1,value within 20% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,18,0,VISN 18,0.42,4,1,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,19,0,VISN 19,0.58,4,0,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,20,0,VISN 20,0.45,4,0,value within 10% of aspirational goal; 0 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,21,0,VISN 21,0.97,4,1,value within 10% of aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,22,0,VISN 22,1.66,3,1,value within 20% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,23,0,VISN 23,0.18,4,0,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,7,0,VISN 07,1.54,3,-1,value within 20% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,8,0,VISN 08,1.23,3,0,value within 20% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,9,0,VISN 09,0.48,4,1,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Safety - Healthcare associated infections - CLAB infection rate,outcomes,lower,2,0,1.05,10,0,VISN 10,0.52,4,0,value within 10% of aspirational goal; 1 of 2 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,1,0,VISN 01,99,5,0,value meets or exceeds aspirational goal; 4 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,2,0,VISN 02,97,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,3,0,VISN 03,97,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,4,0,VISN 04,98,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,5,0,VISN 05,97,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,6,0,VISN 06,98,4,0,value within 10% of aspirational goal; 3 of 6 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,11,0,VISN 11,98,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,12,0,VISN 12,98,4,-1,value within 10% of aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,15,0,VISN 15,98,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,16,0,VISN 16,99,5,0,value meets or exceeds aspirational goal; 7 of 8 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,17,0,VISN 17,98,4,0,value within 10% of aspirational goal; 1 of 3 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,18,0,VISN 18,97,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,19,0,VISN 19,99,5,1,value meets or exceeds aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,20,0,VISN 20,98,4,-1,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,21,0,VISN 21,98,4,0,value within 10% of aspirational goal; 2 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,22,0,VISN 22,99,5,0,value meets or exceeds aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,23,0,VISN 23,99,5,1,value meets or exceeds aspirational goal; 6 of 8 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,7,0,VISN 07,98,4,-1,value within 10% of aspirational goal; 3 of 5 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,8,0,VISN 08,98,4,0,value within 10% of aspirational goal; 2 of 7 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,9,0,VISN 09,98,4,0,value within 10% of aspirational goal; 4 of 7 facilities meet aspirational goal; 
Safety - Surgical Care Improvement Project,process,higher,0,99,,10,0,VISN 10,99,5,1,value meets or exceeds aspirational goal; 2 of 3 facilities meet aspirational goal; 
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,1,0,VISN 01,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,2,0,VISN 02,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,3,0,VISN 03,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,4,0,VISN 04,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,5,0,VISN 05,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,6,0,VISN 06,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,11,0,VISN 11,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,12,0,VISN 12,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,15,0,VISN 15,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,16,0,VISN 16,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,17,0,VISN 17,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,18,0,VISN 18,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,19,0,VISN 19,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,20,0,VISN 20,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,21,0,VISN 21,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,22,0,VISN 22,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,23,0,VISN 23,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,7,0,VISN 07,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,8,0,VISN 08,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,9,0,VISN 09,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Hospital acquired pressure ulcer rate,outcomes,lower,2,,,10,0,VISN 10,,0,,This measure has been replaced by a newer measure beginning in FY 2014.
Safety - Incorrect Surgery,process,lower,0,,,1,0,VISN 01,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,2,0,VISN 02,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,3,0,VISN 03,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,4,0,VISN 04,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,5,0,VISN 05,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,6,0,VISN 06,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,11,0,VISN 11,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,12,0,VISN 12,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,15,0,VISN 15,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,16,0,VISN 16,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,17,0,VISN 17,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,18,0,VISN 18,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,19,0,VISN 19,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,20,0,VISN 20,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,21,0,VISN 21,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,22,0,VISN 22,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,23,0,VISN 23,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,7,0,VISN 07,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,8,0,VISN 08,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,9,0,VISN 09,0,5,0,value meets or exceeds aspirational goal; 
Safety - Incorrect Surgery,process,lower,0,,,10,0,VISN 10,0,5,0,value meets or exceeds aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,1,0,VISN 01,97,4,0,value within 10% of aspirational goal; 3 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,2,0,VISN 02,97,4,0,value within 10% of aspirational goal; 1 of 5 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,3,0,VISN 03,97,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,4,0,VISN 04,98,5,0,value meets or exceeds aspirational goal; 5 of 10 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,5,0,VISN 05,95,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,6,0,VISN 06,96,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,11,0,VISN 11,98,5,0,value meets or exceeds aspirational goal; 5 of 7 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,12,0,VISN 12,96,4,0,value within 10% of aspirational goal; 3 of 7 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,15,0,VISN 15,97,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,16,0,VISN 16,96,4,0,value within 10% of aspirational goal; 3 of 10 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,17,0,VISN 17,96,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,18,0,VISN 18,96,4,0,value within 10% of aspirational goal; 2 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,19,0,VISN 19,96,4,0,value within 10% of aspirational goal; 3 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,20,0,VISN 20,96,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,21,0,VISN 21,97,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,22,0,VISN 22,96,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,23,0,VISN 23,97,4,0,value within 10% of aspirational goal; 6 of 9 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,7,0,VISN 07,96,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,8,0,VISN 08,97,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,9,0,VISN 09,98,5,1,value meets or exceeds aspirational goal; 5 of 7 facilities meet aspirational goal; 
Effectiveness - Composite behavioral health screening,process,higher,0,98,,10,0,VISN 10,96,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,1,0,VISN 01,90,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,2,0,VISN 02,89,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,3,0,VISN 03,90,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,4,0,VISN 04,90,4,0,value within 10% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,5,0,VISN 05,90,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,6,0,VISN 06,89,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,11,0,VISN 11,90,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,12,0,VISN 12,89,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,15,0,VISN 15,90,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,16,0,VISN 16,89,4,0,value within 10% of aspirational goal; 0 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,17,0,VISN 17,89,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,18,0,VISN 18,88,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,19,0,VISN 19,90,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,20,0,VISN 20,88,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,21,0,VISN 21,90,4,0,value within 10% of aspirational goal; 0 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,22,0,VISN 22,89,4,0,value within 10% of aspirational goal; 0 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,23,0,VISN 23,90,4,0,value within 10% of aspirational goal; 0 of 9 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,7,0,VISN 07,90,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,8,0,VISN 08,89,4,0,value within 10% of aspirational goal; 0 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,9,0,VISN 09,88,4,0,value within 10% of aspirational goal; 0 of 7 facilities meet aspirational goal; 
Effectiveness - Diabetes - Composite diabetes,process,higher,0,98,,10,0,VISN 10,90,4,0,value within 10% of aspirational goal; 0 of 4 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,1,0,VISN 01,79,4,0,value within 10% of aspirational goal; 2 of 8 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,2,0,VISN 02,80,4,0,value within 10% of aspirational goal; 1 of 5 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,3,0,VISN 03,81,4,0,value within 10% of aspirational goal; 1 of 6 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,4,0,VISN 04,81,4,0,value within 10% of aspirational goal; 2 of 10 facilities meet aspirational goal; 
Effectiveness - Diabetes - Blood pressure less than 140/90 (dm),process,higher,0,85,,5,0,VISN 05,80,4,0,value within 10% of aspirational goal; 0 of 3 facilities meet aspirational goal; 
